customer_id,customer_name,card_last_four,home_city,home_state,account_age_days
CU72067-710286,Joshua,8054,South Robertmouth,AL,1860.0
CU21385-614828,Kimberly,7639,Lake Anthonyton,AK,1871.0
CU5409-990803,Nathan,7262,Stricklandville,IN,1697.0
CU86241-181467,Kelly,7500,Wayneside,UT,2036.0
CU56308-297025,Cody,6308,Joshuatown,TX,1240.0
CU11324-356751,Patrick,9110,Ashleyshire,MD,1852.0
CU53924-73374,Jeremy,5510,West Ricardofurt,MS,1179.0
CU52115-679782,Brian,6232,Smithmouth,RI,1781.0
CU5585-544004,Sharon,6480,Ryanbury,NJ,1936.0
CU75791-977150,Jessica,1874,Gillview,NY,1787.0
CU81017-251669,Ryan,1975,South Angelachester,OH,1706.0
CU51475-744741,Maria,2147,Jessicaside,NM,2058.0
CU28203-845582,Connor,3317,New Randy,RI,1819.0
CU37373-358545,Ryan,4814,Lake Christina,MT,1866.0
CU72597-558994,Tonya,1459,East Keith,AL,1670.0
CU34654-587985,Marissa,8223,New Lisa,MP,1829.0
CU42591-913091,Sarah,8739,Hannahtown,UT,1680.0
CU32749-320366,Dylan,3277,West Henrybury,HI,2274.0
CU27347-938781, Melinda ,6551,Laurenmouth,CO,1985.0
CU32690-609139,Jacqueline,5298,East Jeremyburgh,TX,1554.0
CU38187-261672,Ashley,,Rebeccamouth,NM,1888.0
CU14776-681161, Rhonda ,4944,Melissaview,OH,2210.0
CU11200-812526,Tyler,2221,Victorbury,CO,1864.0
CU75188-935235,Christina,7709,Georgefort,CA,1793.0
CU26413-754132,Jose,8615,New Troy,MN,
CU75647-383977,Christopher,9798,North Tammiestad,AS,1476.0
CU13550-884134,Jessica,6413,Port Chadburgh,UT,1803.0
CU70528-816380,Andrew,3559,Port Brianamouth,NC,1907.0
CU84950-399074,Benjamin,7440,Murraybury,FM,1899.0
CU39591-361316,Raymond,1403,Pierceton,IL,1916.0
CU44204-820284,Brian,2758,New Nicole,MA,2223.0
CU24893-445325,Jonathan,3418,Bobberg,FM,1918.0
CU63158-254820,Natalie,6010,East Christopher,OR,
CU36374-194312,Cindy,6331,Port Leah,MD,1842.0
CU51482-420204,,4055,Hardychester,MN,2427.0
CU88082-153404,Chase,6489, Harrisburgh ,TN,1771.0
CU84962-299666,Alexandria,4928,Hardyville,GA,1602.0
CU74986-618533,Janice,9012,Robinberg,PA,3369.0
CU49932-558809,Rachel,6106,Fritzchester,CA,1726.0
CU38799-379858,Adrian,8253,Christineland,IL,1930.0
CU21273-382994,Jean,5558,Lake Jennifer,NH,2129.0
CU60115-498553,Evan,4383,West Christophertown,IL,1719.0
CU9721-88978,Jason,7540, West Edwardland ,IN,1756.0
CU40090-121153,Brent,8859,Christinaview,MN,2096.0
CU61779-420067,Tyler,1732,Cindymouth,CA,1747.0
CU36201-705874,Vanessa,2454,Port Ernestmouth,NJ,1744.0
CU14971-669896,Stephen,9230,Davidtown,NE,1547.0
CU61305-386245,Chris,3908,Hollyborough,FM,1755.0
CU42269-85948,Anthony,3432,New Ericborough,MH,1795.0
CU42681-258254,,7012,Lake Madisonton,MA,1923.0
CU34252-83831,William,8668,West Brendaview,SC,1417.0
CU7510-899016,Valerie,3758,Frederickport,MT,1884.0
CU89175-859454,Tony,1034, Emilytown ,VI,1540.0
CU54490-455082,Michael,8083,West Scott,VA,1930.0
CU78589-281064,Cynthia,9072,Stephenstown,KY,1943.0
CU83920-680863,Shawn,4346,Salazarberg,FL,1775.0
CU23532-561114,Vanessa,7424,Stephanieburgh,VT,1695.0
CU59662-144883,Adam,4209,Timothymouth,FL,1792.0
CU12358-919913,Michelle,1504,Sotofort,CA,1835.0
CU16356-388002,Paul,7165,Robertchester,OR,1835.0
CU37002-939661,Maria,7695,South Joshuashire,ME,
CU65018-59180,David,4584,Lake Jamiemouth,MH,2041.0
CU81466-649458,Brooke,1911,Port Nicolebury,ND,2258.0
CU43841-23078,Anthony,1722,Elizabethfurt,IN,1877.0
CU3923-18391,Michael,1976,New John,GU,2074.0
CU39520-954350,Courtney,4421,East Erinberg,LA,2236.0
CU68598-403361,Barbara,8515,East Jamesview,MS,1928.0
CU66900-380290,Jeremiah,1541,Dawntown,HI,1869.0
CU82172-467844,Mary,9001,East Kimberly,AZ,1878.0
CU88832-377685,Harry,7231,Lake Wandamouth,OH,2006.0
CU83841-802650,Christopher,8954,Port Daniel,MA,1880.0
CU18022-406932,Brian,1202,East Jeremyview,MT,2116.0
CU63745-303091,Antonio,9184,New Christopherton,AK,1772.0
CU91423-670322,Allison,9802,,UT,1748.0
CU65430-969624,Christine,5163,Hudsonton,ME,1594.0
CU44778-92812,Jill,3651,South Kendra,ME,2014.0
CU67994-92596,Christopher,7759,Jennafurt,NC,2069.0
CU48410-63050,Nicole,5584,New Anthony,DE,2034.0
CU26592-799938,David,7118,Marshallchester,CA,1782.0
CU70789-542424,Zachary,,Brooksbury,MP,2423.0
CU16346-29513,Alexandra,5446,Lake Jim,TN,1843.0
CU4896-324713,William,4283,Jonstad,CA,1704.0
CU22141-812390,Todd,6394,South Samantha,DC,1987.0
CU40147-478256,Jesse,4950,Pattersonhaven,VA,1990.0
CU62856-914457,Michael,3344,Jaclynmouth,AZ,1661.0
CU8002-823220,Jean,4898,Tamaraview,WY,1776.0
CU33808-510490,Robert,8721,Samanthaland,SC,1966.0
CU1796-157152,Joseph,1403,East Anthonyshire,OH,1816.0
CU72676-37070,Isaac,2296,West Debbie,AS,1929.0
CU17330-632427,Charlotte,7709,Robertside,AR,1977.0
CU37695-572234,Frank,5372,Hickmanton,OR,1943.0
CU81684-683138,Robert,6205,Annachester,,2036.0
CU18778-992837,Daniel,4135,West Anthonyland,NY,2102.0
CU45237-286381,Mason,1393,New Daleview,VT,2707.0
CU70974-299695,Christopher,5266,Gabrielaview,GA,1413.0
CU75547-966952,Patricia,4821,East Patricia,PW,1526.0
CU21589-877313,Luis,1050,Angelaland,WV,1872.0
CU86572-667380,Karen,9009,Ryanmouth,AR,1987.0
CU65472-531058,Christopher,8299,West Kimberly,AR,1682.0
CU46035-592425,Laura,2010,North Veronicabury,DC,1846.0
CU14364-216210,Pamela,8421,West Aaron,MT,1821.0
CU89117-319015,Larry,8023,West Morgan,NJ,1898.0
CU64125-38252,Jill,6920,Jennifershire,VI,1854.0
CU19212-312217,Daniel,7293,Michaelstad,OR,1954.0
CU12803-734780,Tracy,3045,Leland,ME,1603.0
CU27103-70340,Erika,7653,Greenborough,PR,1930.0
CU22139-489588,Tammy,3736,Danafort,DC,2070.0
CU31547-158828,Travis,4858,Port Casey,NH,1954.0
CU38728-734959,Sara,5300,Port Curtisshire,MS,1896.0
CU18162-273349,Julia,5063,Jasonhaven,NH,1966.0
CU18039-733966,Austin,7019,,GA,1702.0
CU59603-31569,Katie,3585,West Julieside,DE,2174.0
CU60192-880656,Kelly,6652, South Curtisfurt ,MI,1707.0
CU34988-693240,Brian,9496,North Ninaton,LA,1796.0
CU38701-189941,Jessica,2284,Robinsonberg,IA,1985.0
CU84423-985473,Dorothy,8893,South Andrewmouth,AR,3602.0
CU84580-461804,Emily,4091,West Anthony,AS,2053.0
CU10316-866098,Kim,5828,East Danstad,TN,1736.0
CU34569-24355,Wanda,5748,,MO,1971.0
CU98893-956178,Renee,5348,Robertsstad,PR,3537.0
CU40084-105880,Erica,1910,Kellershire,AS,1819.0
CU42932-551514,Heather,9398,Nicoleberg,IN,2163.0
CU94900-488205,Amanda,3271,,OR,2100.0
CU82299-238863,Kelly,5254,Port Michelle,NE,1807.0
CU87542-908857, Kevin ,3393,Aprilton,VI,2072.0
CU99067-634888,Edward,2594,New Jeffreyfurt,LA,2091.0
CU72754-933517,Eric,9291,Lopezland,FL,2079.0
CU94997-59635,Caleb,6458,South Shannon,VI,1964.0
CU42533-295424,Rachel,6277,Port Destiny,WY,1713.0
CU74042-307009,Erin,6953,Lake Mary,,377.0
CU80821-604341,Jessica,1839,East Michelle,ID,1625.0
CU70081-116592,Melissa,1610,Kellyfurt,VT,1887.0
CU41680-15417,David,3904, South Natalie ,AL,2130.0
CU35470-947170, Bryan ,6077,West Kimberly,MA,1759.0
CU33751-375951,Nicholas,3452,Hodgeberg,NJ,1792.0
CU1998-723640,Robert,3303,South Kenneth,GA,2011.0
CU89983-283907,Lucas,4958, North Adrienne ,NJ,1667.0
CU29666-651362,Scott,8137, Lopeztown ,MD,1871.0
CU25665-330085,Amber,3405,South Derek,NY,1858.0
CU93782-295788,Dana,6533, Port Danielfort ,IL,1258.0
CU13602-632840,Alejandro,3258,East Lucasberg,MN,1899.0
CU68980-205962,Deborah,,Buckton,OH,1890.0
CU75981-994383,Robin,4271,West Philip,HI,2111.0
CU10622-906651,Christopher,6177,South Mary,NV,1809.0
CU3629-33603,Danielle,5337,Blakehaven,AZ,1787.0
CU78201-145323,Veronica,6330,Michaelshire,AK,1921.0
CU18116-403339,Trevor,3707,Lisaland,WV,1890.0
CU30230-583384,Zachary,1097, Sophiabury ,MH,2224.0
CU39088-930128,Ariel,,Jordanton,IN,1828.0
CU76031-389761,Nicholas,8866,Lake Samanthaport,ND,2061.0
CU60969-890440,Mark,1765,Youngmouth,NJ,1955.0
CU95517-600688, Jessica ,6556,Huffmanberg,NM,1577.0
CU10527-209095,Colin,8082,East Adam,NJ,1887.0
CU67521-34497,Amy,8607,West Jonathanland,AR,1595.0
CU89716-823767,Michelle,4817,Elizabethburgh,OK,1696.0
CU12194-257305,Brittney,2869, Rivasview ,MO,2032.0
CU71957-181463,Sarah,7532,Simmonsborough,LA,1922.0
CU70115-761787,Rachel,4809,Andrewport,NV,1856.0
CU6997-605990,Alison,9128,West Alexismouth,SC,2147.0
CU84172-359461,Jeffrey,7195,Sanchezport,UT,1295.0
CU60008-233036,Tara,8576,West Courtneyburgh,ND,1786.0
CU74017-643563,Russell,3479,Gloriaport,CO,1818.0
CU83456-563898,Lori,7313,Port Zachary,PR,1726.0
CU37590-716554,William,9727,Barronbury,PA,1926.0
CU86067-618659,Alexis,5545,South Martinmouth,TN,1831.0
CU70799-250192,Renee,6785,Lake Katherinefort,WY,1916.0
CU8918-158022,Joy,4986,North Shawnberg,MO,1645.0
CU75523-389902,Kristen,7267,East Charles,NY,1691.0
CU71489-559297,Tyler,2078,Lake Jillchester,WA,1835.0
CU98984-901615,Frank,3570,Andersonton,MD,1781.0
CU2713-967320,Rachel,8229,Allentown,GU,2052.0
CU41143-819823,Cristian,6101,Bakertown,MN,2142.0
CU84778-17038,James,2899,Jacksonhaven,TN,2026.0
CU21939-740517,Robert,1586,New Erica,MI,1688.0
CU63204-583066,,9202,Reynoldsbury,GA,1624.0
CU26716-106660,Laura,7150,Marissahaven,OK,1991.0
CU98205-428001,Sara,7579,South Samantha,ME,1915.0
CU37033-707015,Jill,6284,West John,DC,2226.0
CU12245-319513,Anthony,2072,Petershire,,2022.0
CU79663-658127,Adam,9487,Leland,KY,1930.0
CU55704-616022,Kenneth,2369,East Taylor,SC,1963.0
CU51735-531307,Misty,9206,Nelsonchester,FL,1646.0
CU91453-327557,Nicholas,7804,East Timothy,AS,1856.0
CU9949-792348, Alexa ,6531,Martineztown,OH,1996.0
CU9909-597706,Shannon,9712,Lake Jamesshire,FL,1955.0
CU41340-973942,Randall,7341,New Breannaview,KS,1772.0
CU7392-293196,Deborah,6769,Lake Donald,LA,1715.0
CU74533-833113,Brandon,4074,Josephton,CA,1849.0
CU9120-194300,Penny,4192,Heathborough,AR,1977.0
CU5422-873214,Natasha,7593,East Patrickberg,DE,1895.0
CU65065-971576,Kelly,5019,Maddoxside,MN,2010.0
CU78213-95063,David,7940,Margarettown,IL,1937.0
CU78839-191971,Rachael,1423,New Ericborough,DC,1817.0
CU94241-520741,John,9597,East Ashleychester,NY,2024.0
CU3709-71749,Richard,4503,Gloverview,CA,1466.0
CU43708-302782,Cory,8656,Lake Stacy,AL,1760.0
CU16047-619336,Dylan,5955,West Wesleyside,IN,1946.0
CU39746-636879,Alyssa,4841,West Maria,FL,1901.0
CU2913-721216,Kristopher,3339, Rodriguezburgh ,NY,1748.0
CU89308-165527,Luis,9581,Isabellaside,SD,2063.0
CU67510-64756,Douglas,4673,Port Ashley,UT,2028.0
CU85539-296276,Gwendolyn,6649,Lake Amber,PR,1490.0
CU83076-957837, Angela ,2757,Jessicafort,CO,1893.0
CU21741-648705,Heather,7780,Crystalmouth,CA,1622.0
CU6203-788814,Thomas,2277,Hobbsborough,DC,1602.0
CU30918-116748,Lisa,7810,Lake Kathryn,WA,1846.0
CU52163-358072,Bryan,4707, East Robertshire ,NY,1914.0
CU3761-168032,Justin,3187, New David ,MH,1886.0
CU30023-225690,Steve,9162, Antoniomouth ,ID,3175.0
CU98905-631258,Gabriela,6030,Alecburgh,MH,530.0
CU91107-262286,Joshua,5526,West Justinfort,VI,1823.0
CU33102-930562,Shannon,4080,Port Jamesfurt,AS,1805.0
CU48667-164072,Jack,4078,North Richard,NC,2248.0
CU34347-917816,Gregory,1148,Gregorymouth,OK,2202.0
CU86790-51144,Natasha,4209,Terryborough,ND,1876.0
CU26342-103682,Lacey,2061,Cherylstad,MH,1710.0
CU94955-466707,David,5152,Aprilton,NY,2117.0
CU9095-953714,Anthony,3433,North Jenniferstad,DC,1739.0
CU59772-164266,Diana,1890,West Jackson,UT,2001.0
CU74782-171147,Joseph,9266,Michelleton,NH,1942.0
CU32429-556191,Anthony,3909,North Tylerfort,OH,1819.0
CU64752-897162,Karen,2305,New Danielleville,NY,2158.0
CU24934-63116,Rebecca,1959,Romerobury,LA,1837.0
CU91728-230611,Anna,6618,Mackton,AR,1810.0
CU80896-659520,Gina,4745,North Philliphaven,ID,1745.0
CU35203-474693,Shawn,9974,Brownfort,AZ,2044.0
CU84633-880862,Eric,8249,Marissahaven,NM,1803.0
CU92799-962210,Martha,5379,Lake Haley,ME,1903.0
CU86742-454200,Debbie,5343,Brianburgh,NE,1647.0
CU76115-362839,John,9959,Joycebury,IN,1789.0
CU64618-251080,Ashley,8749,Johnsonhaven,MA,1982.0
CU77295-401550,Jennifer,3046,West Cathytown,MH,1738.0
CU98746-988587,,7678,West Amybury,CT,1897.0
CU58180-94790, Jeffrey ,7963,Terrihaven,OR,1732.0
CU11984-838875,Aaron,6032,West Taraborough,NM,1815.0
CU75884-806643,Mary,3908,Waltonfurt,IA,1972.0
CU75710-744731,Alyssa,6485,Port Daniel,NM,1897.0
CU41769-156819,Donna,8627,Vasquezhaven,AL,1784.0
CU14220-509996,Dalton,7249,Melaniefort,NJ,2598.0
CU54345-453469,John,5297, New Nicolebury ,MO,2156.0
CU18418-122251,Bryan,5738,Lake Adamstad,PW,1481.0
CU88201-595141,Christina,1026,Mahoneytown,NV,2111.0
CU31354-551898,Rodney,4948,Doylehaven,GU,1725.0
CU39450-702462,Holly,8932,New Joditon,MO,1930.0
CU52130-34186,Donna,9663,West Andrewburgh,NJ,1811.0
CU99357-440958,Antonio,6175,Brandonfort,NM,1773.0
CU45286-291487,Carrie,9075,Christopherfurt,FM,1374.0
CU95642-269634,Debra,7608,Saundersport,MD,1863.0
CU2380-445176,Brittany,9734,East Robertshire,OK,1811.0
CU85123-736142,Joseph,6679,Hayestown,MO,1694.0
CU60605-791431,Krystal,4721,West Lisaville,FL,1780.0
CU84050-943463, Jason ,9344,North Donnaside,OH,2098.0
CU44976-696554,Scott,5562,Goodmanside,PR,1665.0
CU75512-906633,Joseph,2852,North Larry,OH,1445.0
CU64002-436270,Maria,,East Jasonburgh,MS,1930.0
CU15415-524972,Kelly,4556,Patrickhaven,AL,1864.0
CU21081-576697,Christopher,7370,West Amandachester,NV,2475.0
CU47180-12161,David,2456, East Christopher ,ID,2029.0
CU72091-928712,Mark,9603,Coxmouth,PR,1991.0
CU93124-38377,Veronica,3469,Smithstad,FM,1901.0
CU90785-405482,Christopher,1864,East Nicole,MO,2018.0
CU89555-171764,Kelly,5681,,WI,1788.0
CU75275-48069,Justin,6030,Matamouth,FM,1884.0
CU28139-328411,Tracy,8070, Port Katherine ,AZ,1609.0
CU85285-66302,Travis,6743,Petermouth,SD,1966.0
CU28877-188100,,7794,Port Mary,NV,2225.0
CU24281-728818,Tara,2289,Williamston,NV,1818.0
CU45757-127804,Amanda,7850,New Daniel,VT,2177.0
CU299-45241,Bruce,6053,Lake Frank,IL,1960.0
CU1411-128665,Carlos,9153, Port Angelaburgh ,OH,1634.0
CU23009-573203,Emily,6437,Davisbury,UT,1923.0
CU12190-964806, Caroline ,9176,Washingtonside,MH,2072.0
CU50512-982808,Ashley,8302,South Leslieville,IN,2203.0
CU99016-758039,Ann,6330,New Matthewstad,DE,1838.0
CU80066-832608,Cynthia,9903,New Benjaminton,CA,1695.0
CU88870-349383, Kevin ,5530,South Kimberly,ND,1970.0
CU79150-429784,Michael,7723,Millershire,DC,1993.0
CU40135-45086,Sabrina,9017,Ericborough,ND,1918.0
CU68507-412306,Mathew,1436,North Brian,IA,1743.0
CU66882-102097,Tonya,3261,North Caitlin,TN,1586.0
CU77554-47884,,9673,Veronicaside,NY,1726.0
CU20934-341323,Leonard,2250, Heatherview ,NV,1923.0
CU94611-550322,Laurie,7650,Lake John,DC,1590.0
CU14973-308153,George,8574,West Desiree,RI,1668.0
CU54870-900431,James,5395,Port Angelamouth,UT,1665.0
CU49628-842971,Rhonda,5480,East Christopher,PW,1939.0
CU30262-385078,Donna,9005,Nathanport,MH,1696.0
CU65435-997697,Cathy,5694,Margarettown,NM,2043.0
CU43025-570349,Belinda,8631,Port Frances,RI,1645.0
CU31021-250302,Tracy,9869,Campbellland,SD,1805.0
CU62331-530353,Jamie,9912, Port Melissabury ,NC,2180.0
CU67737-246332,Felicia,7561,Michaelborough,,2236.0
CU54102-394299,Tamara,4390,South Madison,AZ,1708.0
CU79128-807413,Linda,9582,Castanedaville,CA,1800.0
CU62883-62254,Lisa,4601,Nicholasmouth,MD,1708.0
CU6192-815248,Eric,3893,Lake Morganmouth,WY,501.0
CU74282-765528,Lacey,1239,Jesusland,NC,2018.0
CU78661-788390,Matthew,1100,Jacobburgh,CO,1948.0
CU45598-431187,Monique,6747,North Dwayne,VT,1976.0
CU92247-773939,Hannah,8607,New Natalieborough,NJ,1855.0
CU48080-929578,Anthony,6826,East Amanda,SC,2089.0
CU91388-317418,Samantha,2901,West Jenniferbury,CO,1749.0
CU67326-613643,Virginia,1948,Donovanbury,GA,2009.0
CU707-493213,Paul,7147,Lozanoport,RI,1876.0
CU1214-893474,Ryan,5318,New Ryanstad,ME,1767.0
CU79617-236836,Timothy,9041,Dixontown,ME,2165.0
CU71512-973854,Jonathan,8375,Justinside,SD,1578.0
CU1636-353397,Jacob,4311,New Jacobtown,VT,1587.0
CU77353-788532,Kevin,6937,South Devinside,DE,1331.0
CU13948-69901,Justin,9917,Meganland,OH,1683.0
CU72801-171695,Stacy,4287,Michaelborough,DE,1837.0
CU59171-235539,Chloe,2846,West Gordon,AS,1842.0
CU76986-364524,Christopher,6733,North Martha,PW,1061.0
CU73355-349320,Richard,6669,Maynardstad,NM,3325.0
CU14315-138981,Daniel,4052,Natalieton,IA,1953.0
CU36587-406648,Edward,7298,New Natalieborough,OK,1967.0
CU21330-44982,Erin,7013,South Lisa,CO,1761.0
CU28869-292858,Jeffrey,6296,South Elizabethtown,NY,2146.0
CU2800-28667,James,9780,Doylehaven,MT,1640.0
CU54629-837145,Joseph,2810,Port Nicholaschester,LA,683.0
CU53500-496905,Alison,5511,Port Laura,OH,1760.0
CU95974-322476,Lynn,7127,New Susanmouth,GA,1768.0
CU16869-682150,Andrew,3515,Jacobhaven,WY,1974.0
CU17117-136180,Cassie,3898,Lake Jose,ME,1621.0
CU92890-761742,Melissa,7410,West Aaron,WY,1821.0
CU30991-793653,Aaron,3262,Wesleymouth,CO,1426.0
CU88809-295682,Kevin,1392,Lake Ebony,HI,2183.0
CU79413-193532,Maria,5893, South James ,IL,2621.0
CU32629-744816,Elizabeth,3701,Caitlynburgh,NH,1946.0
CU23311-507975,Stephen,2998,West Stevenmouth,MH,1961.0
CU17705-624580,James,1022,East Kristina,MD,1889.0
CU51722-337655,Kristy,6679, Port Antonioton ,TX,2007.0
CU80178-647294,Cassandra,9600,New Tricia,NH,2270.0
CU83912-976859,Heidi,2009,Schneiderport,MI,1939.0
CU57561-844457,Heather,5027,Davidtown,NM,1663.0
CU8372-861471,Michael,3550,West Rodneymouth,HI,1787.0
CU95270-21073,Aaron,7346, West Sarahview ,MN,2151.0
CU83161-154362,Randy,3992,Perkinsborough,NH,1783.0
CU54780-931582,Jeffrey,8334,Kelseyfort,GU,1749.0
CU48114-170255,Christine,6482,Deborahville,AL,1713.0
CU84691-941658,Hunter,5519,Phillipsville,MD,1912.0
CU87792-320221,Chris,7844,Lake Robert,IA,1710.0
CU52299-140443,Carl,5502,Mcgeeside,AZ,1717.0
CU61708-423232,Jill,4547,Ricardomouth,MA,1898.0
CU91914-492230,Amanda,9816,Karenborough,OR,2180.0
CU18003-999397,Thomas,3074,Russellmouth,OK,2256.0
CU53720-497054,Jennifer,9327,East Felicia,WI,2255.0
CU18225-86083,Peter,9248,Warrentown,VT,1647.0
CU28479-162994,Steve,9643,Karenberg,MS,
CU48070-429710,Brandy,5242,Rhondastad,WI,1978.0
CU93573-581659,Jasmine,3059,Johnsonfort,PW,1892.0
CU74550-429979,Joseph,4666,Lake Samanthaville,MH,1623.0
CU87702-592555,Shannon,9967,East Randyside,OH,1362.0
CU914-426224,Eric,9783,Jenniferstad,NE,1858.0
CU21614-860331,Andrea,9633,Christinaberg,TX,1380.0
CU81847-778699,Mary,2883,Andersonburgh,ND,1900.0
CU7170-125997,Justin,3078,Leeview,MA,1909.0
CU79474-314672,James,1119,East Daniel,NM,1711.0
CU50011-660966,Mark,1570,Annmouth,PW,1777.0
CU83309-699558,Krista,8560,Timothyfort,WV,1855.0
CU17433-117832,Robert,2755,South Markland,OK,1832.0
CU75048-330594,Yvonne,7004, New Ernestberg ,MT,2076.0
CU42779-27814,Bryan,5220,Port Norma,SD,1895.0
CU22607-554007,Michael,8806,Jordanstad,WI,1949.0
CU35430-61047,Tristan,4790,New Gregory,CT,1803.0
CU91190-525337,Michael,9162,Cortezstad,NJ,1561.0
CU30222-597341,Lori,3083,Frankport,GA,1788.0
CU18278-670245,Teresa,4312,Bellport,DE,2070.0
CU51315-340167,Tracy,6514,Gregoryfort,NH,1753.0
CU56775-548867,Keith,1144,Cortezbury,KY,2017.0
CU59829-107907,Thomas,6087,West Adriana,DC,1892.0
CU64553-178585,Allison,9467,Port Jasonton,CO,1607.0
CU88871-925141,Nicholas,2985,East Dawnfurt,ME,1746.0
CU10567-267490,Daniel,7035,New Kimberly,AR,1916.0
CU77474-596413,Debbie,1554,Tarafurt,NC,1846.0
CU70431-800989,Jacqueline,3365,Franklinville,MN,2003.0
CU1897-234841,Rebecca,5186,Piercemouth,MP,1734.0
CU15108-610964,Crystal,9412, Rebekahbury ,MO,1939.0
CU84461-257573,Christian,1091,Pattersonfort,,1837.0
CU32037-765865,Anthony,4793,East Victoria,OH,2037.0
CU64792-999428,Courtney,1795,Smithfort,MA,2074.0
CU65637-33731,Mark,2352,Rodneystad,CT,1605.0
CU59066-358797,Barbara,8312,Lake Reginashire,NJ,1931.0
CU96836-965049,Evan,2625,Goodmanmouth,SD,1735.0
CU79980-763511,Jack,,Port Toddtown,IL,1926.0
CU18418-889060,Kenneth,3298,East Julieport,NM,1670.0
CU81914-45691,Mary,3962,West Charles,CO,3128.0
CU28933-42578,Caitlin,9396,,MO,2319.0
CU1176-288955,John,8403,Mercerfurt,NJ,1861.0
CU78886-261689,David,6542,North Christopher,NH,1814.0
CU66914-10973,Michael,7708,West Susanberg,PR,2382.0
CU96993-256910,Miranda,7180,West Michelleton,NC,1939.0
CU70037-95475,Joshua,5745,Port Katherine,TN,1949.0
CU544-668192,Tammy,4292,South Troy,MD,1842.0
CU602-672965,Becky,5262,Kevinmouth,NV,1964.0
CU47379-787633,Jack,6261,,AK,2039.0
CU4357-778566,Charles,2634,Shannonfurt,IL,1894.0
CU3448-349067,Megan,2767,Jonesstad,WI,1850.0
CU75745-795363,Kayla,6150,South Nicholashaven,AK,2038.0
CU62033-638805, Jonathan ,8981,Castilloton,MP,1730.0
CU48603-421030,Keith,3657,Tarafurt,AZ,2008.0
CU77692-207103,Eric,3436,Wrightville,PA,1999.0
CU37248-509649,Kevin,4535,West Michelleborough,GA,1893.0
CU38518-10407,Jennifer,8543,Crawfordville,IN,1841.0
CU63212-916971,Kent,7515,New Phillipside,WA,1962.0
CU25976-271510,Stephen,6262,Jessicafurt,MI,1679.0
CU83148-701232,Tammy,4956,Dakotaburgh,GU,2051.0
CU6618-387066,Alexandra,5420,Port Morganshire,DC,2070.0
CU75973-610665,Charles,2737,Carpenterchester,SD,1408.0
CU77764-53557,Martin,1652,South Stefanieshire,VA,2031.0
CU16412-571266,Jamie,6885,North Adamfurt,,1846.0
CU90615-434725,Omar,3398,Port Rhonda,MI,1986.0
CU94155-377992,Keith,1811,Brianville,PR,2019.0
CU2993-345810,Jesse,7293,North Kathryn,CA,1961.0
CU50459-665710,Michelle,8071,Lisastad,VA,1893.0
CU97835-277120,Rodney,8164,,WY,1925.0
CU71626-894886,Sarah,9069,Mckeeberg,NJ,1824.0
CU44705-29473,Leslie,6991,Lake Anna,NY,1819.0
CU22382-819175,Anita,9359,East Taylormouth,TX,1926.0
CU1447-692651,Antonio,9517,Port Davidton,GA,1672.0
CU74927-903769, Justin ,8393,Debratown,,1825.0
CU65904-464926,Dorothy,3428,Branditon,NM,1325.0
CU64383-817086,David,2131,West Ashleyberg,AR,1681.0
CU47591-90403,Nicholas,1700,New Jacquelinefort,MS,1903.0
CU55985-401679, Stephanie ,7666,North Melinda,ID,1885.0
CU86050-674177,Thomas,8765,Port Adrian,MA,1859.0
CU15274-376293,Kristin,9129,Adrianport,FL,2274.0
CU52473-333745,Michele,2797,Millerton,WV,1692.0
CU66206-500620,Robert,9162,New Marcbury,ID,1493.0
CU49045-875100,Joanna,2603,Brianville,IA,1833.0
CU28053-567411,Angela,3688,Fordbury,ME,1841.0
CU97143-163776,James,3209,,LA,1863.0
CU67044-32961,Mathew,1728,Kellyhaven,MN,2071.0
CU11014-579984,Nicole,7349,Port Leah,CT,1883.0
CU24741-651844,Jeffrey,9317,South Dustin,FL,2117.0
CU13718-602764,Stacy,6366,Hardyborough,KY,1605.0
CU30714-426145,Kyle,9647,Port Josephberg,IL,1559.0
CU35055-481147,Daniel,4592,Amyland,ND,1502.0
CU99824-851932,Gary,1273,West Stephen,ID,1995.0
CU98401-269232,Mark,8543,West Samuelstad,OH,1980.0
CU3866-497313,Todd,9521,New Michelleburgh,IN,1832.0
CU78839-483382,Michelle,2150,West Douglastown,GU,2217.0
CU11814-815317,Pam,9680,New Kimberlymouth,FM,
CU94045-10070,Christopher,3212,Davidstad,NJ,1981.0
CU68078-695883,Samantha,5990,Jenkinsland,MS,1883.0
CU19202-97332,David,8893,Mariamouth,ND,1671.0
CU4777-770236,Brian,7318,Daisymouth,CO,1889.0
CU57887-612889,Lindsey,6509,Ryanville,NM,1630.0
